PAIS,NIF,NOMBRE,AÑO,AYUDA EQUIVALENTE ACUMULADA TOTAL,AYUDA EQUIVALENTE DEL MRR,TIPO_ENTIDAD
ES,B03002441,AGUAS MUNICIPALIZADAS DE ALICANTE EMPRESA MIXTA,2024,5255414.28,5255414.28,Sociedad de Responsabilidad Limitada (S.L.)
ES,A59093229,"FOMENT DE TERRASSA, SA",2024,5246423.19,0.0,Sociedad Anónima (S.A.)
ES,A15005499,FINANCIERA MADERERA SA,2024,5241526.71,460000.0,Sociedad Anónima (S.A.)
ES,A21143656,GESTION INTEGRAL DEL AGUA DE HUELVA SA,2024,5239503.67,5239503.67,Sociedad Anónima (S.A.)
ES,A38285961,TEIDAGUA SA A,2024,5199889.68,30093.3,Sociedad Anónima (S.A.)
ES,B76281690,"CANARIAS DESARROLLO E INNOVACION, SOCIEDAD LIMITAD",2024,5188647.75,5188647.75,Sociedad de Responsabilidad Limitada (S.L.)
ES,A24037905,AUTOCARES CASTILLA LEON SA,2024,5169163.64,0.0,Sociedad Anónima (S.A.)
ES,A33604729,EMPRESA MUNICIPAL DE AGUAS DE GIJON SA,2024,5141318.1,5141318.1,Sociedad Anónima (S.A.)
ES,B47468319,GRUPO LINCE ASPRONA SL,2024,5135634.79,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B86469681,INGEUS SL,2024,5124551.81,1569050.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F04210399,S.A.T. 9662 AGROIRIS,2024,5120559.38,0.0,Sociedades Cooperativas
ES,B16844672,"WENEA HIGHWAYS OESTE, SL",2024,5025759.33,5025759.33,Sociedad de Responsabilidad Limitada (S.L.)
ES,B27239136,ESTUDIOS RAFER SL,2024,5016256.4,4062500.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A47001961,LA REGIONAL VALLISOLETANA SA,2024,5015038.45,0.0,Sociedad Anónima (S.A.)
ES,B75157677,BIDASOA METAL 78 SL,2024,5010500.0,5010500.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B15059017,"SPV SCALA, SOCIEDAD LIMITADA",2024,5008460.6,5008460.6,Sociedad de Responsabilidad Limitada (S.L.)
ES,B10672392,MEJORANA POWER,2024,5000000.0,5000000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A58467341,"ADECCO FORMACION, SA",2024,4999995.0,4999995.0,Sociedad Anónima (S.A.)
ES,B08587669,INDUSTRIAS BOLCAR SL,2024,4995443.0,4927355.5,Sociedad de Responsabilidad Limitada (S.L.)
ES,A08000234,SOCIEDAD GENERAL DE AGUAS DE BARCELONA SA,2024,4991442.24,4730129.62,Sociedad Anónima (S.A.)
ES,F18013748,GRANADA LA PALMA SDAD COOP AND,2024,4986023.33,0.0,Sociedades Cooperativas
ES,F20048351,EDERFIL BECKER KOOP.E.,2024,4943822.8,4943822.8,Sociedades Cooperativas
ES,B71452320,SE BORDNETZE SPAIN SLU,2024,4928979.71,4989.71,Sociedad de Responsabilidad Limitada (S.L.)
ES,B56254766,REAL DE LA QUINTA INVERSIONES HOTELERAS SL,2024,4928421.81,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B73518946,MOYCA GRAPES SL,2024,4926001.71,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A38303376,EUROPLATANO SA,2024,4924809.16,0.0,Sociedad Anónima (S.A.)
ES,A07152515,EMPRESA MUNICIPAL DE TRANSPORTES URBANS DE PALMA D,2024,4921325.97,0.0,Sociedad Anónima (S.A.)
ES,B70881578,"PEDRALONGA ESTUDIOS, S.L.",2024,4871819.3,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B07015027,VORAMAR EL GAUCHO SL,2024,4858153.1,196488.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A70824099,"CAMESA MADRID, S.A.",2024,4853365.6,4853365.6,Sociedad Anónima (S.A.)
ES,A48024723,"SENER, INGENIERIA Y SISTEMAS SA",2024,4833611.52,4794423.52,Sociedad Anónima (S.A.)
ES,B04906962,ECONOMIA CIRCULAR DEL CO2 SL,2024,4797650.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A09251380,EL ENCINAR DE HUMIENTA SA,2024,4793955.79,0.0,Sociedad Anónima (S.A.)
ES,B14572937,KEYTER TECHNOLOGIES SL,2024,4781192.64,1654536.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B25675786,TERESA CARLES MANUFACTURING SLU,2024,4780688.23,4727682.34,Sociedad de Responsabilidad Limitada (S.L.)
ES,B10759876,"NOMARD IBIZA, S.L.",2024,4761743.58,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B66358318,ALFAMETAL INTERNATIONAL BCN SL,2024,4714007.63,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A59769265,ILUNION BUGADERIES DE CATALUNYA S.A.U.,2024,4688007.56,0.0,Sociedad Anónima (S.A.)
ES,A58098179,FORMIN SA,2024,4679671.61,4463255.33,Sociedad Anónima (S.A.)
ES,A28344083,ESTEYCO SAP,2024,4587288.57,1748268.0,Sociedad Anónima (S.A.)
ES,A79331690,ILUNION CEE CONTACT CENTER SA,2024,4577629.55,0.0,Sociedad Anónima (S.A.)
ES,A48264725,SAITEC SA,2024,4566222.5,4292850.5,Sociedad Anónima (S.A.)
ES,A35118686,SOUTH PARADISE SA,2024,4563700.44,0.0,Sociedad Anónima (S.A.)
ES,B64649452,MAMA FRESH SL,2024,4549654.46,4549654.46,Sociedad de Responsabilidad Limitada (S.L.)
ES,B72740152,"ALUIND, S.L.",2024,4535183.84,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B24725194,VILLADANGOS INTERMODAL SL,2024,4500000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67558239,FIRA CCIB SL,2024,4500000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F20025292,FAGOR EDERLAN S COOP,2024,4487335.15,941008.0,Sociedades Cooperativas
ES,B27700012,"NRED SOLUCIONES FORMATIVAS, SL",2024,4466369.1,4010808.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F62635859,TEB BARCELONA SCCL,2024,4463526.51,0.0,Sociedades Cooperativas
ES,B05399373,"MOBIS AUTOMOTIVE SOLUTIONS SPAIN,SLU",2024,4453244.9,4008844.9,Sociedad de Responsabilidad Limitada (S.L.)
ES,A36618247,GESTAMP VIGO SA,2024,4442902.0,4442902.0,Sociedad Anónima (S.A.)
ES,B82651514,HEDIMA D N FORMACION SL,2024,4436593.9,3446460.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A47535414,SDAD PROV DESARROLLO VALLADOLID SA,2024,4434442.34,0.0,Sociedad Anónima (S.A.)
ES,A59058008,"GRAMEIMPULS, SA",2024,4434428.49,86528.0,Sociedad Anónima (S.A.)
ES,A41014200,SIDERURGICA SEVILLANA SA,2024,4432597.69,0.0,Sociedad Anónima (S.A.)
ES,A15275449,PETSELECT SA,2024,4430580.0,4430580.0,Sociedad Anónima (S.A.)
ES,B48677041,ARCELORMITTAL SESTAO SL,2024,4405071.54,681800.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F13003249,VIRGEN DE LAS VIÑAS BODEGA Y ALMAZARA SC,2024,4394874.07,0.0,Sociedades Cooperativas
ES,A50000355,AUTOBUSES LOGROñO SA,2024,4371192.21,0.0,Sociedad Anónima (S.A.)
ES,B85919850,"ENCE ENERGIA EXTREMADURA, S.L.",2024,4361965.58,4361965.58,Sociedad de Responsabilidad Limitada (S.L.)
ES,F08670077,TALLER AURIA SDAD COOP CATALANA LIMITADA,2024,4361132.54,4174.81,Sociedades Cooperativas
ES,E78821444,CDAD PROP CL CASTRILLO DE AZA 13 MADRID,2024,4341820.9,2091400.39,Comunidad de Bienes
ES,B83685552,ADALID INMARK SL,2024,4341142.01,726907.84,Sociedad de Responsabilidad Limitada (S.L.)
ES,B33872094,DICAMPUS SL,2024,4340075.33,2024805.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F46024303,COOP AGRICOLA NUESTRA SEÑORA DEL ORETO COOP. V.,2024,4335652.66,0.0,Sociedades Cooperativas
ES,B86238433,FOTOWATIO RENEWABLE VENTURES SER ESP SL,2024,4333852.16,4333852.16,Sociedad de Responsabilidad Limitada (S.L.)
ES,B73249328,AGRONATIVA SL,2024,4311095.16,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B09557927,ACITURRI AEROENGINES SLU,2024,4300000.0,4280000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B62765201,PIME CONEIXEMENT SL,2024,4296437.03,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B72809551,HORSE POWERTRAIN SPAIN SL,2024,4294128.85,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A82275330,GESTAMP SERVICIOS SA,2024,4263443.0,4263443.0,Sociedad Anónima (S.A.)
ES,B65879652,"COBEGA EMBOTELLADOR, SOCIEDAD LIMITADA",2024,4240771.78,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B86762481,HDN CORPORATE SL,2024,4237148.7,3240547.5,Sociedad de Responsabilidad Limitada (S.L.)
ES,B19290410,INTERSERVE CENTRO ESPECIAL DE EMPLEO SL,2024,4235599.61,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A70834015,"PRYCONSA COLMENAR, S.A.",2024,4164493.0,4164493.0,Sociedad Anónima (S.A.)
ES,A16433708,SPACES BY VIA AGORA 3 SA,2024,4163144.0,4163144.0,Sociedad Anónima (S.A.)
ES,B10749281,"HEALTHY FOOD SOLUTIONS, S.L.",2024,4148474.57,4072397.1,Sociedad de Responsabilidad Limitada (S.L.)
ES,F01805654,"RIBERCAMP, COOP. V",2024,4123759.84,0.0,Sociedades Cooperativas
ES,B47511126,"IBECON 2003,S.L.",2024,4121833.6,1153385.8,Sociedad de Responsabilidad Limitada (S.L.)
ES,B97467450,MODULAR LOGISTICA VALENCIANA SL,2024,4112854.62,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B73819377,AGRUPACION HORTOFRUTICOLA LUCAS O.P.F.H.,2024,4094550.42,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F21543715,FRUTA DE ANDALUCIA S.C.A,2024,4082017.81,37500.0,Sociedades Cooperativas
ES,A46000477,AGUAS DE VALENCIA SA,2024,4079959.32,4071578.82,Sociedad Anónima (S.A.)
ES,A36949162,"RESIDENCIAL MONASTERIO DE OYA, SA",2024,4079827.54,4079827.54,Sociedad Anónima (S.A.)
ES,A35310598,CLUB DE BALONCESTO GRAN CANARIA CLARET SA DEPORTIV,2024,4065000.0,0.0,Sociedad Anónima (S.A.)
ES,B86265642,THE VALLEY DIGITAL BUSINESS SCHOOL SL,2024,4062240.0,4062240.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B49207400,ESLA CENTROS DE FORMACION SL,2024,4041361.21,191857.66,Sociedad de Responsabilidad Limitada (S.L.)
ES,F35375096,SAT JULIANO BONNY GOMEZ NUMERO 9592,2024,4033862.04,0.0,Sociedades Cooperativas
ES,B98983414,IM2 ENERGIA SOLAR PROYECTO 7 SL,2024,4024137.98,4024137.98,Sociedad de Responsabilidad Limitada (S.L.)
ES,A30418255,"GRUPO HORTOFRUTICOLA PALOMA, SA",2024,4019780.98,0.0,Sociedad Anónima (S.A.)
ES,A11063161,"CHICLANA NATURAL, SA",2024,3999899.13,3999899.13,Sociedad Anónima (S.A.)
ES,A30575674,AGUAS DE LORCA SA,2024,3998159.53,3998159.53,Sociedad Anónima (S.A.)
ES,A92194844,CENTRO SUPERIOR FORMACION EUROPA-SUR SA,2024,3976590.93,1754350.0,Sociedad Anónima (S.A.)
ES,A11355518,EMPRESA MUNICIPAL DE AGUAS DE CADIZ SA,2024,3962624.92,3962624.92,Sociedad Anónima (S.A.)
ES,B06934079,"QX PALACE2, SL",2024,3954368.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B91323931,SERV INTEGRALES ESP. CENTRO DE EMPLEO SL,2024,3933121.44,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B91749655,INTEGRA MANT GESTION SERV INTEG CTRO ESP,2024,3903482.34,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67180000,PANGEA AEROSPACE SL,2024,3903408.5,3903408.5,Sociedad de Responsabilidad Limitada (S.L.)
ES,F47759287,FORMACION GESTION SERVIC SOCIALES S.COOP,2024,3889966.94,12000.0,Sociedades Cooperativas
ES,B91124602,SERVICIOS INTEGRALES FINCAS ANDALUCIA SL,2024,3885164.76,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B32327934,"MONTE BLANCO AGRARIA GALLEGA, SL",2024,3883972.2,3217500.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06603161,CARNES Y VEGETALES SL,2024,3876908.95,3797308.95,Sociedad de Responsabilidad Limitada (S.L.)
ES,A36058634,ALUMISEL S.A.U,2024,3868251.63,3868251.63,Sociedad Anónima (S.A.)
ES,B15745680,ABN PIPE SYSTEMS SLU,2024,3839746.37,3603494.5,Sociedad de Responsabilidad Limitada (S.L.)
ES,B23556004,ACODIS INICIATIVAS SL,2024,3827607.69,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B33978487,CLN INCORPORA SL,2024,3788727.85,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A83174524,AGUAS DE LAS CUENCAS MEDITERRANEAS SME SA,2024,3785473.14,0.0,Sociedad Anónima (S.A.)
ES,F04001780,CABASC S COOP AND,2024,3773479.88,0.0,Sociedades Cooperativas
ES,B14054225,COMERCIAL COSMOS SUR SL,2024,3769266.63,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A70851340,"AVG CAPITAL MANAGEMENT 12, S.A.",2024,3752395.4,3752395.4,Sociedad Anónima (S.A.)
ES,A28813244,CENTRO DE ESTUDIOS ADAMS EDICIONES VALBUENA SA,2024,3734369.41,2457176.8,Sociedad Anónima (S.A.)
ES,B92931443,GRUPO DABO CONSULTING EMPRESARIAL SL,2024,3724212.75,3118995.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A08765919,"BARCELONA DE SERVEIS MUNICIPALS, SA",2024,3720365.31,3720365.31,Sociedad Anónima (S.A.)
ES,B87619425,ARANDIGA CONSULTORIA Y FORMACION SL,2024,3693303.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B87706305,ORANGE ESPAñA COMUNICACIONES FIJAS SL,2024,3683684.54,3683684.54,Sociedad de Responsabilidad Limitada (S.L.)
ES,A11376548,EMPRESA DE SUELO ISLEÑA SA,2024,3673305.0,3673305.0,Sociedad Anónima (S.A.)
ES,A84123421,EULEN CENTRO ESPECIAL DE EMPLEO SA,2024,3666834.58,0.0,Sociedad Anónima (S.A.)
ES,A41421231,ORQUESTA DE SEVILLA SA,2024,3664354.0,0.0,Sociedad Anónima (S.A.)
ES,B01765999,INDUS POWER SL,2024,3650000.0,3650000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A87211827,ENGIE SERVICIOS ENERGETICOS SA,2024,3626835.0,3626835.0,Sociedad Anónima (S.A.)
ES,A28006104,AIRBUS DEFENCE AND SPACE SA,2024,3621414.81,1471657.44,Sociedad Anónima (S.A.)
ES,B66542903,"WALL BOX CHARGERS, S.L.",2024,3617307.53,3617307.53,Sociedad de Responsabilidad Limitada (S.L.)
ES,F21018114,SDAD COOP ANDALUZA SANTA MARIA DE LA RABIDA,2024,3601379.7,0.0,Sociedades Cooperativas
ES,A30034441,FRUTAS ESTHER SA,2024,3588263.07,1600.0,Sociedad Anónima (S.A.)
ES,A80298896,CEPSA COMERCIAL PETROLEO SA,2024,3587610.27,3571980.12,Sociedad Anónima (S.A.)
ES,A38070843,ENTEMANSER SA,2024,3583481.09,3583481.09,Sociedad Anónima (S.A.)
ES,A40000226,EMPRESA GALO ALVAREZ SA,2024,3570436.86,0.0,Sociedad Anónima (S.A.)
ES,B01915206,ECOPIG PROTEINS SL,2024,3567815.26,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B01117480,"INSTITUTO EUROPA, SL",2024,3556961.23,2312244.6,Sociedad de Responsabilidad Limitada (S.L.)
ES,B79072823,CORPORACION ESPAÑOLA DE TRANSPORTE SL,2024,3552083.91,53895.05,Sociedad de Responsabilidad Limitada (S.L.)
ES,A41261983,INICIATIVA MUNICIPAL PARA LA VIVIENDA SA INMUVISA,2024,3549899.47,2338899.47,Sociedad Anónima (S.A.)
ES,B36832723,CENTRO DE ESTUDIOS ACTIVA FORMACION SL,2024,3529859.63,2598660.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A58527060,"NERVACERO, SA",2024,3520694.12,0.0,Sociedad Anónima (S.A.)
ES,B87234928,CENTRO UNIVERSITARIO IES DE NEGOCIOS INNOVACION Y TECNOLOGIA SL,2024,3510000.0,3510000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A34158824,PAPELES Y CARTONES DE EUROPA SA,2024,3506156.47,0.0,Sociedad Anónima (S.A.)
ES,B66066531,KERAD EB SL,2024,3498612.7,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B73751067,"RUBIO SNACKS, S.L.",2024,3492145.93,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B88411137,"FRV SAN SERVAN 8, S.L.",2024,3481752.08,3481752.08,Sociedad de Responsabilidad Limitada (S.L.)
ES,A76069277,PARQUE TECNOLOGICO DE FUERTEVENTURA SA,2024,3475611.25,3375661.25,Sociedad Anónima (S.A.)
ES,A61777553,"IBERPOTASH, SA",2024,3470673.56,117629.66,Sociedad Anónima (S.A.)
ES,B87314241,INDORAMA VENTURES QUIMICA SL,2024,3453750.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A31243702,NAVARRA DE INFRAESTRUCTURAS LOCALES SA,2024,3448785.52,3354722.86,Sociedad Anónima (S.A.)
ES,B62733159,VIESGO DISTRIBUCION ELECTRICA SL,2024,3444939.0,3444939.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A60997582,"AKO ELECTROMECANICA, SAL",2024,3439042.72,3398805.75,Sociedad Anónima (S.A.)
ES,B12457230,GREENMED SL,2024,3438029.97,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B05482310,ERANOVUM E-MOBILITY SL,2024,3437212.65,3437212.65,Sociedad de Responsabilidad Limitada (S.L.)
ES,A08060774,MAHLE BEHR SPAIN SA,2024,3436392.0,3369741.12,Sociedad Anónima (S.A.)
ES,A12381158,UBE CORPORATION EUROPE SA,2024,3434337.17,2873700.0,Sociedad Anónima (S.A.)
ES,A20003216,PAPELERA GUIPUZCOANA DE ZICUÑAGA SA,2024,3426056.2,0.0,Sociedad Anónima (S.A.)
ES,B88357173,LAIN TECHNOLOGIES,2024,3418905.6,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B13366083,BODEGAS FERNANDO CASTRO SL,2024,3417714.17,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A30618821,MECANICAS BOLEA SA,2024,3413693.12,32700.0,Sociedad Anónima (S.A.)
ES,B87855722,OPEN COSMOS EUROPE SL,2024,3370238.41,3370238.41,Sociedad de Responsabilidad Limitada (S.L.)
ES,A74472911,"EDP CLIENTES, S.A.",2024,3359735.53,3344833.53,Sociedad Anónima (S.A.)
ES,B16773210,FUSION FUEL SPAIN SL,2024,3350865.07,3350865.07,Sociedad de Responsabilidad Limitada (S.L.)
ES,B14468292,CARLOTEñA DE ASADOS SL,2024,3343463.07,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B62729439,INSTITUT DE SERVEIS DE FORMACIO TADEL SL,2024,3339758.82,488313.8,Sociedad de Responsabilidad Limitada (S.L.)
ES,B82857053,TELEFONICA EDUCACION DIGITAL SL,2024,3330000.0,3330000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B09521071,ATU ASESORIA DE FORMACION SL,2024,3324989.28,879004.12,Sociedad de Responsabilidad Limitada (S.L.)
ES,F38315958,COOP UNIDAS DE LA PALMA,2024,3323174.24,0.0,Sociedades Cooperativas
ES,B15626971,"MEGASA SIDERURGICA, SL",2024,3297328.13,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A17014713,NOEL ALIMENTARIA SA,2024,3278730.36,2761483.8,Sociedad Anónima (S.A.)
ES,B20912408,AVS ADDED VALUE IND ENGINEERING SOLU SLU,2024,3272897.78,2528684.99,Sociedad de Responsabilidad Limitada (S.L.)
ES,B02876332,"VALORIZA ECO, S.L.",2024,3270600.84,3270600.84,Sociedad de Responsabilidad Limitada (S.L.)
ES,B16880049,IRONHACK SPAIN SLU,2024,3262387.58,2343680.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F21057039,MOGUER CUNA DE PLATERO SDAD COOP ANDALUZA,2024,3255739.73,0.0,Sociedades Cooperativas
ES,B87477139,INLEIT INGREDIENTS SLU,2024,3232404.97,2635487.36,Sociedad de Responsabilidad Limitada (S.L.)
ES,A28141224,FORESA INDUSTRIAS QUIMICAS DEL NOROESTE SA,2024,3220082.35,3060501.6,Sociedad Anónima (S.A.)
ES,F08226714,ABACUS SDAD COOP CATALANA LIMITADA,2024,3197933.79,0.0,Sociedades Cooperativas
ES,B12896171,EFI-CRETAPRINT DEVELOPMENT SLU,2024,3185676.0,3185676.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A35009620,MARTINEZ CANO CANARIAS SA,2024,3184048.27,0.0,Sociedad Anónima (S.A.)
ES,F38699633,SAT 428/05 AGRICULTORES DE TENERIFE,2024,3177617.45,0.0,Sociedades Cooperativas
ES,B76281708,"CANARIAS INVESTMENT OFFICE, SOCIEDAD LIMITADA",2024,3171682.8,3171682.8,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67569046,HFF PROTEIN SUR S.L.,2024,3166117.4,83000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B35276997,AYAGAURES MEDIO AMBIENTE SLU,2024,3161758.45,3161758.45,Sociedad de Responsabilidad Limitada (S.L.)
ES,A15011018,SHOWA DENKO CARBON SPAIN SA,2024,3150839.84,2583804.25,Sociedad Anónima (S.A.)
ES,B50217025,CENTRO DE ESTUDIOS SUPERIORES Y TECNICOS DE LA EMP,2024,3149775.2,3149775.2,Sociedad de Responsabilidad Limitada (S.L.)
ES,B87813960,SINERGIAS DEL OLIVAR S.L.U.,2024,3140220.92,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B99192080,COPERSAM RED SL,2024,3128845.6,3128845.6,Sociedad de Responsabilidad Limitada (S.L.)
ES,B56216781,BESS DEVELOPMENT 2 SL,2024,3100000.0,3100000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A92909068,"MAINJOBS INTERNACIONAL EDUCATIVA Y TECNOLÓGICA, S.A.",2024,3099729.0,3099729.0,Sociedad Anónima (S.A.)
ES,A65232357,ADAMO TELECOM IBERIA SA,2024,3095967.32,3095967.32,Sociedad Anónima (S.A.)
ES,A17014119,"L.C. PAPER 1881, SA",2024,3095587.54,2301700.0,Sociedad Anónima (S.A.)
ES,B05468376,"SACYR GUADALAGUA, S.L.U.",2024,3091546.37,3091546.37,Sociedad de Responsabilidad Limitada (S.L.)
ES,A16859464,TRES SESENTA GASES SA,2024,3091191.48,0.0,Sociedad Anónima (S.A.)
ES,F35323146,AGRICOLA LLANOS DE SARDINA SDAD COOP,2024,3079843.68,0.0,Sociedades Cooperativas
ES,F21014063,SDAD COOP ANDALUZA COSTA DE HUELVA,2024,3075650.85,0.0,Sociedades Cooperativas
ES,B99004541,SOLUTEX GC SL,2024,3060734.76,3046541.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B13711213,"CORPORACION INDUSTRIAL GUAYULE, S.L.",2024,3060660.1,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A48192983,SOCIEDAD URBANISTICA DE REHABILITACION DE PORTUGALETE SA,2024,3047131.25,3047131.25,Sociedad Anónima (S.A.)
ES,F03842671,SAT N 9359 BONNYSA,2024,3046325.8,155610.0,Sociedades Cooperativas
ES,A11004082,ROCHE SA MUNICIPAL,2024,3046137.58,2980522.18,Sociedad Anónima (S.A.)
ES,F35010289,COOP AGRICOLA DE SAN NICOLAS DE TOLENTINO,2024,3012143.58,0.0,Sociedades Cooperativas
ES,F10020154,ACEITUNERA DEL NORTE DE CACERES SCL DE 2 GRADO,2024,3011000.72,1863070.03,Sociedades Cooperativas
ES,A78139755,GESTION Y TECNICAS DEL AGUA SA,2024,3001542.11,3001542.11,Sociedad Anónima (S.A.)
ES,B06735864,LOS CASTAÑOS DE JABUGO SL,2024,3000000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67736355,"VALOGREENE RECINOR, S.L.",2024,3000000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A08020729,MIQUEL Y COSTAS Y MIQUEL SA,2024,2998827.19,1868223.68,Sociedad Anónima (S.A.)
ES,B90070673,SINERGIA FORMACION Y CONSULTORIA S.L.U,2024,2989800.0,109800.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B90052135,"RECICLADOS STORE, S.L.",2024,2970276.68,2970276.68,Sociedad de Responsabilidad Limitada (S.L.)
ES,B92866847,AULA DIRECTA SL,2024,2959268.87,1996400.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B76183763,"CEISA COMERCIAL DE CEMENTO, S.L",2024,2949313.05,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A85654176,SOCIEDAD CONCESIONARIA TRANVIA MURCIA SA,2024,2928119.33,0.0,Sociedad Anónima (S.A.)
ES,A10384386,AQUANEX,2024,2926295.72,2804760.61,Sociedad Anónima (S.A.)
ES,A25040320,INDUSTRIALIZACION DE FRUTAS DEL SEGRE SA,2024,2919766.5,2898739.24,Sociedad Anónima (S.A.)
ES,A04542940,EMPRESA MUNICIPAL ALMERIA XXI SA,2024,2918481.0,2918481.0,Sociedad Anónima (S.A.)
ES,B71408660,VISCOFAN ESPAÑA SLU,2024,2912089.34,2798887.78,Sociedad de Responsabilidad Limitada (S.L.)
ES,A50973098,"SEAS, ESTUDIOS SUPERIORES ABIERTOS SA",2024,2903100.0,2841900.0,Sociedad Anónima (S.A.)
ES,B47402557,FORMACION CASTILLA Y LEON SL,2024,2894804.86,420842.86,Sociedad de Responsabilidad Limitada (S.L.)
ES,B35340462,FUERTEVENTURA 2000 SL,2024,2892859.26,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B88411129,"FRV SAN SERVAN 7, S.L.",2024,2891624.61,2891624.61,Sociedad de Responsabilidad Limitada (S.L.)
ES,F98995947,GREEN FRUITS COOP V,2024,2890924.85,0.0,Sociedades Cooperativas
ES,B27726397,ADQUIERO SERVICIOS INTEGRADOS SL,2024,2889609.6,2710620.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A48020440,TRANSPORTES TERRESTRES CANTABROS SA,2024,2889016.6,480000.0,Sociedad Anónima (S.A.)
ES,F48537518,PEÑASCAL S COOP,2024,2887387.29,153600.0,Sociedades Cooperativas
ES,B90162801,ESCUELA DEL FACTOR H SL,2024,2880000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B73716078,"J.GARCIA CARRION JUMILLA, S.L.",2024,2874780.2,1720291.7,Sociedad de Responsabilidad Limitada (S.L.)
ES,B04739173,ALBORAN FORMACION SL,2024,2868256.45,498283.5,Sociedad de Responsabilidad Limitada (S.L.)
ES,A38000709,CIA CERVECERA DE CANARIAS SA,2024,2867354.6,0.0,Sociedad Anónima (S.A.)
ES,B96776059,MANIPULADOS DE CEBOLLAS Y DERIVADOS SL,2024,2863477.53,7560.1,Sociedad de Responsabilidad Limitada (S.L.)
